seed,C,x,acc
118334,128.0,[-0.12774479 -0.28113825  0.33027819 -0.99933551  0.91488968  0.65768087],0.8292682926829268
108183,128.0,[ 0.57072944 -0.2890603  -0.99738174 -0.62667171 -0.93388695 -0.12226826],0.8780487804878049
479829,128.0,[ 0.97161128  0.93663933 -0.95083092  0.72171232 -0.88433749 -0.96719401],0.9024390243902439
773980,128.0,[ 0.12307384 -0.07400107  0.87324552  0.52062318  0.983657    0.74466557],0.8780487804878049
910215,128.0,[-0.18094678  0.18274835  0.15273322  0.17860604  0.76800811  0.53467701],0.8780487804878049
895438,128.0,[ 0.40700086 -0.27407611 -0.25573163 -0.92593765 -0.91390533 -0.97965084],0.8048780487804879
228808,128.0,[ 0.99434713 -0.72317602 -0.97351962 -0.23462078 -0.50518174 -0.68856535],0.8780487804878049
119632,128.0,[ 0.89084662  0.53239659 -0.99538022  0.48793648 -0.59087316 -0.70283388],0.8292682926829268
745699,128.0,[ 0.92290093  0.71025112 -0.99019909 -0.60475065 -0.7521068  -0.9036383 ],0.9024390243902439
680352,128.0,[-0.62256494  0.3548567  -0.91102102 -0.91259606 -0.58550272 -0.98321982],0.8780487804878049
717830,128.0,[-0.43549612 -0.98023319  0.96488247 -0.3005918  -0.09797585  0.77185317],0.8780487804878049
988865,128.0,[-0.86409755 -0.1037942  -0.1801353  -0.57887163 -0.99040659 -0.1097571 ],0.7804878048780488
842375,128.0,[ 0.09281788  0.32642683 -0.17738844  0.93449922 -0.91436186 -0.33390496],0.8292682926829268
750994,128.0,[ 0.72424979  0.88201696 -0.91989858  0.60140426 -0.79547498 -0.14279158],0.8292682926829268
719354,128.0,[ 0.48682003 -0.86840303  0.99955949  0.53031935  0.99791345  0.96315614],0.8292682926829268
329909,128.0,[ 0.31429722  0.9212466  -0.98731798 -0.75484989 -0.80219264 -0.92167295],0.926829268292683
599749,128.0,[ 0.95146543 -0.98869656  0.47356297  0.77498126 -0.16824657  0.92179355],0.8780487804878049
328876,128.0,[ 0.26955389  0.1830441  -0.82070088 -0.32113472 -0.34816052 -0.45419665],0.8536585365853658
161269,128.0,[-0.85508056 -0.10033073  0.85623917 -0.41551429  0.64672559  0.16768526],0.8536585365853658
422522,128.0,[-0.9261512  -0.99077923  0.79163298 -0.490303    0.43448809  0.93307312],0.8780487804878049
858762,128.0,[ 0.30204887  0.98551198 -0.53325639  0.33522702 -0.08452986 -0.45313949],0.7804878048780488
195498,128.0,[-0.74083448 -0.99343044  0.86787565  0.9945347   0.89679149  0.83042443],0.7317073170731707
167992,128.0,[ 0.94447147 -0.03524331 -0.80961414  0.04251015 -0.35247188 -0.95869432],0.8292682926829268
452798,128.0,[-0.98316344  0.40771745  0.91161189  0.5684407   0.78293382  0.17513253],0.8048780487804879
928982,128.0,[-0.38301143 -0.56758519  0.99999913  0.64707052  0.06076955  0.97488103],0.8048780487804879
930767,128.0,[-0.15762131  0.96341134  0.92102213 -0.01118676  0.98423713  0.66821222],0.8780487804878049
281191,128.0,[-0.99291026 -0.99425732  0.9827178  -0.87861658  0.97357295  0.99975731],0.8780487804878049
837153,128.0,[-0.31739521 -0.76030847  0.96387508  0.59466796  0.84147244  0.85696649],0.8536585365853658
941851,512.0,[-0.97267497  0.88985309 -0.96633054 -0.26163207 -0.11827484 -0.98273222],0.8780487804878049
936159,512.0,[ 0.2647948   0.7990578  -0.59484126 -0.5356541   0.19090195 -0.91231122],0.8292682926829268
118334,512.0,[-0.01922268  0.78475362  0.78839056 -0.20518577  0.53246003  0.26585297],0.8292682926829268
108183,512.0,[ 0.65407534  0.48337398 -0.50823451  0.89304052 -0.97277512 -0.06721373],0.8780487804878049
